starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 08 20:57:30 2013	1365447450	0	85	85	63
Mon Apr 08 20:57:34 2013	1365447454	0	85	85	64
Mon Apr 08 20:57:51 2013	1365447471	0	85	85	83
Mon Apr 08 20:57:52 2013	1365447472	0	85	85	62
Mon Apr 08 20:57:22 2013	1365447442	0	85	85	63
Mon Apr 08 20:57:32 2013	1365447452	0	85	85	63
Mon Apr 08 20:58:04 2013	1365447484	0	85	85	58
Mon Apr 08 20:57:10 2013	1365447430	0	85	85	74
Mon Apr 08 20:57:39 2013	1365447459	0	85	85	53
Mon Apr 08 20:57:38 2013	1365447458	0	85	85	60
Mon Apr 08 20:57:39 2013	1365447459	1	85	85	50
Mon Apr 08 20:57:17 2013	1365447437	0	85	85	85
Mon Apr 08 20:57:18 2013	1365447438	0	85	85	78
Mon Apr 08 20:57:31 2013	1365447451	0	85	85	55
Mon Apr 08 20:57:36 2013	1365447456	0	85	85	62
Mon Apr 08 20:57:52 2013	1365447472	0	85	85	62
Mon Apr 08 20:57:42 2013	1365447462	0	85	85	53
Mon Apr 08 20:58:03 2013	1365447483	0	85	85	68
Mon Apr 08 20:57:43 2013	1365447463	0	85	85	52
Mon Apr 08 20:57:09 2013	1365447429	0	85	85	76
Mon Apr 08 20:57:55 2013	1365447475	0	85	85	44
Mon Apr 08 20:57:24 2013	1365447444	0	85	85	52
Mon Apr 08 20:58:06 2013	1365447486	0	85	85	63
Mon Apr 08 20:57:27 2013	1365447447	0	85	85	55
Mon Apr 08 20:57:56 2013	1365447476	0	85	85	59
Mon Apr 08 20:57:09 2013	1365447429	0	85	85	80
Mon Apr 08 20:57:11 2013	1365447431	0	85	85	72
Mon Apr 08 20:57:11 2013	1365447431	0	85	85	56
Mon Apr 08 20:57:14 2013	1365447434	0	85	85	76
Mon Apr 08 20:57:24 2013	1365447444	0	85	85	48
Mon Apr 08 20:57:33 2013	1365447453	0	85	85	61
Mon Apr 08 20:58:05 2013	1365447485	0	85	86	67
Mon Apr 08 20:58:06 2013	1365447486	0	85	86	65
Mon Apr 08 20:57:43 2013	1365447463	0	85	86	65
Mon Apr 08 20:57:50 2013	1365447470	1	85	86	61
Mon Apr 08 20:57:27 2013	1365447447	1	85	86	66
Mon Apr 08 20:57:21 2013	1365447441	0	85	86	52
Mon Apr 08 20:57:15 2013	1365447435	0	85	86	75
Mon Apr 08 20:57:17 2013	1365447437	0	85	86	85
Mon Apr 08 20:58:05 2013	1365447485	0	85	86	58
Mon Apr 08 20:57:27 2013	1365447447	0	85	86	59
Mon Apr 08 20:57:57 2013	1365447477	1	84	86	52
Mon Apr 08 20:57:39 2013	1365447459	0	85	86	57
Mon Apr 08 20:57:30 2013	1365447450	0	85	86	65
Mon Apr 08 20:57:52 2013	1365447472	0	85	86	50
Mon Apr 08 20:57:22 2013	1365447442	0	85	86	63
Mon Apr 08 20:57:39 2013	1365447459	0	85	86	66
Mon Apr 08 20:58:04 2013	1365447484	0	85	86	54
Mon Apr 08 20:57:08 2013	1365447428	0	85	86	75
Mon Apr 08 20:57:57 2013	1365447477	0	85	86	60
Mon Apr 08 20:57:28 2013	1365447448	0	85	86	64
Mon Apr 08 20:58:00 2013	1365447480	0	85	86	48
Mon Apr 08 20:57:38 2013	1365447458	0	85	86	57
Mon Apr 08 20:57:53 2013	1365447473	0	85	86	62
Mon Apr 08 20:57:28 2013	1365447448	0	85	86	62
Mon Apr 08 20:57:22 2013	1365447442	0	85	86	66
Mon Apr 08 20:57:33 2013	1365447453	0	85	86	61
Mon Apr 08 20:57:58 2013	1365447478	0	85	86	59
Mon Apr 08 20:57:33 2013	1365447453	0	85	86	55
Mon Apr 08 20:57:20 2013	1365447440	0	86	86	50
Mon Apr 08 20:57:39 2013	1365447459	0	85	86	56
Mon Apr 08 20:57:41 2013	1365447461	0	86	86	61
Mon Apr 08 20:57:19 2013	1365447439	0	85	86	85
Mon Apr 08 20:57:27 2013	1365447447	0	85	86	62
Mon Apr 08 20:57:52 2013	1365447472	0	85	86	61
Mon Apr 08 20:57:25 2013	1365447445	0	86	86	63
Mon Apr 08 20:57:17 2013	1365447437	0	86	86	85
Mon Apr 08 20:57:12 2013	1365447432	0	86	86	73
Mon Apr 08 20:57:30 2013	1365447450	0	86	86	60
Mon Apr 08 20:57:21 2013	1365447441	0	86	86	52
Mon Apr 08 20:57:40 2013	1365447460	0	86	86	61
Mon Apr 08 20:58:04 2013	1365447484	0	85	86	61
Mon Apr 08 20:57:56 2013	1365447476	0	86	86	53
Mon Apr 08 20:57:49 2013	1365447469	0	85	86	60
Mon Apr 08 20:57:22 2013	1365447442	0	86	86	55
Mon Apr 08 20:57:26 2013	1365447446	0	86	86	57
Mon Apr 08 20:57:41 2013	1365447461	0	86	86	62
Mon Apr 08 20:57:22 2013	1365447442	0	86	86	62
Mon Apr 08 20:57:32 2013	1365447452	0	86	86	50
Mon Apr 08 20:57:51 2013	1365447471	0	86	86	77
Mon Apr 08 20:57:15 2013	1365447435	0	86	86	69
Mon Apr 08 20:57:41 2013	1365447461	1	85	86	59
Mon Apr 08 20:57:29 2013	1365447449	0	86	86	56
Mon Apr 08 20:57:17 2013	1365447437	0	86	86	85
Mon Apr 08 20:57:31 2013	1365447451	0	86	86	63
Mon Apr 08 20:58:06 2013	1365447486	0	86	86	51
Mon Apr 08 20:57:57 2013	1365447477	0	86	86	56
Mon Apr 08 20:57:52 2013	1365447472	0	85	86	53
Mon Apr 08 20:57:31 2013	1365447451	0	86	86	58
Mon Apr 08 20:57:21 2013	1365447441	0	86	86	56
Mon Apr 08 20:57:33 2013	1365447453	0	86	86	55
Mon Apr 08 20:57:32 2013	1365447452	0	86	86	56
Mon Apr 08 20:57:10 2013	1365447430	0	86	86	70
Mon Apr 08 20:57:12 2013	1365447432	0	86	86	80
Mon Apr 08 20:57:52 2013	1365447472	0	86	86	58
Mon Apr 08 20:58:06 2013	1365447486	0	86	86	54
Mon Apr 08 20:57:21 2013	1365447441	0	86	86	57
Mon Apr 08 20:58:05 2013	1365447485	0	86	86	60
Mon Apr 08 20:57:50 2013	1365447470	0	86	86	60
Mon Apr 08 20:57:27 2013	1365447447	0	86	86	48
Mon Apr 08 20:57:33 2013	1365447453	0	86	86	63
Mon Apr 08 20:57:14 2013	1365447434	0	86	86	84
Mon Apr 08 20:57:38 2013	1365447458	0	86	86	63
Mon Apr 08 20:57:33 2013	1365447453	0	86	86	62
Mon Apr 08 20:57:56 2013	1365447476	0	86	86	39
Mon Apr 08 20:57:48 2013	1365447468	0	86	86	55
Mon Apr 08 20:57:33 2013	1365447453	0	86	86	65
Mon Apr 08 20:57:34 2013	1365447454	0	86	86	61
Mon Apr 08 20:57:09 2013	1365447429	0	86	86	74
Mon Apr 08 20:57:59 2013	1365447479	0	86	86	62
Mon Apr 08 20:57:58 2013	1365447478	0	85	86	52
Mon Apr 08 20:57:32 2013	1365447452	1	85	86	57
Mon Apr 08 20:57:16 2013	1365447436	0	86	86	78
Mon Apr 08 20:57:14 2013	1365447434	0	86	86	86
Mon Apr 08 20:57:10 2013	1365447430	0	86	86	85
Mon Apr 08 20:57:24 2013	1365447444	0	86	86	57
Mon Apr 08 20:57:39 2013	1365447459	0	86	86	56
Mon Apr 08 20:57:10 2013	1365447430	0	86	86	67
Mon Apr 08 20:57:42 2013	1365447462	0	86	86	58
Mon Apr 08 20:57:16 2013	1365447436	0	86	86	64
Mon Apr 08 20:58:05 2013	1365447485	0	86	86	62
Mon Apr 08 20:57:15 2013	1365447435	0	86	86	67
Mon Apr 08 20:57:09 2013	1365447429	0	86	86	16
Mon Apr 08 20:57:58 2013	1365447478	0	86	86	65
Mon Apr 08 20:57:17 2013	1365447437	0	86	86	74
Mon Apr 08 20:57:36 2013	1365447456	0	86	86	61
Mon Apr 08 20:57:49 2013	1365447469	1	85	86	66
Mon Apr 08 20:57:57 2013	1365447477	0	86	86	61
Mon Apr 08 20:57:54 2013	1365447474	0	86	86	57
Mon Apr 08 20:57:29 2013	1365447449	1	85	86	57
Mon Apr 08 20:57:56 2013	1365447476	0	86	86	62
Mon Apr 08 20:57:17 2013	1365447437	0	86	86	79
Mon Apr 08 20:57:59 2013	1365447479	0	86	86	57
Mon Apr 08 20:57:10 2013	1365447430	0	86	86	85
Mon Apr 08 20:57:08 2013	1365447428	0	86	86	85
Mon Apr 08 20:57:11 2013	1365447431	0	86	86	80
Mon Apr 08 20:57:49 2013	1365447469	0	86	86	53
Mon Apr 08 20:57:10 2013	1365447430	0	86	86	80
Mon Apr 08 20:57:17 2013	1365447437	0	86	86	75
Mon Apr 08 20:57:41 2013	1365447461	1	85	86	64
Mon Apr 08 20:57:36 2013	1365447456	0	86	86	60
Mon Apr 08 20:57:49 2013	1365447469	0	86	86	58
Mon Apr 08 20:58:04 2013	1365447484	0	86	86	63
Mon Apr 08 20:57:25 2013	1365447445	0	86	86	63
Mon Apr 08 20:57:32 2013	1365447452	0	86	86	59
Mon Apr 08 20:57:41 2013	1365447461	0	86	86	55
Mon Apr 08 20:57:41 2013	1365447461	0	86	86	55
Mon Apr 08 20:57:34 2013	1365447454	0	86	86	59
Mon Apr 08 20:57:21 2013	1365447441	0	86	86	53
Mon Apr 08 20:57:57 2013	1365447477	0	86	86	59
Mon Apr 08 20:57:51 2013	1365447471	0	86	86	86
Mon Apr 08 20:57:36 2013	1365447456	0	86	86	61
Mon Apr 08 20:57:22 2013	1365447442	0	86	86	61
Mon Apr 08 20:57:59 2013	1365447479	1	85	86	56
Mon Apr 08 20:57:58 2013	1365447478	0	86	86	56
Mon Apr 08 20:57:40 2013	1365447460	0	86	86	62
Mon Apr 08 20:57:30 2013	1365447450	0	86	86	58
Mon Apr 08 20:57:35 2013	1365447455	0	86	86	59
Mon Apr 08 20:58:05 2013	1365447485	0	86	86	56
Mon Apr 08 20:57:48 2013	1365447468	0	86	86	57
Mon Apr 08 20:57:38 2013	1365447458	0	86	86	68
Mon Apr 08 20:57:52 2013	1365447472	0	86	86	52
Mon Apr 08 20:57:14 2013	1365447434	0	86	86	75
Mon Apr 08 20:57:56 2013	1365447476	0	86	86	60
Mon Apr 08 20:57:47 2013	1365447467	0	86	86	64
Mon Apr 08 20:57:13 2013	1365447433	0	86	86	70
Mon Apr 08 20:57:17 2013	1365447437	0	86	86	85
Mon Apr 08 20:57:26 2013	1365447446	0	86	86	60
Mon Apr 08 20:57:35 2013	1365447455	0	86	86	57
Mon Apr 08 20:57:29 2013	1365447449	0	86	86	63
Mon Apr 08 20:57:42 2013	1365447462	0	86	86	54
Mon Apr 08 20:57:36 2013	1365447456	0	86	86	62
Mon Apr 08 20:58:04 2013	1365447484	0	86	86	58
Mon Apr 08 20:58:01 2013	1365447481	0	86	86	73
Mon Apr 08 20:57:49 2013	1365447469	0	86	86	61
Mon Apr 08 20:57:57 2013	1365447477	0	86	86	52
Mon Apr 08 20:57:15 2013	1365447435	0	86	86	75
Mon Apr 08 20:57:23 2013	1365447443	0	86	86	63
Mon Apr 08 20:57:51 2013	1365447471	0	86	86	55
Mon Apr 08 20:57:13 2013	1365447433	0	86	86	85
Mon Apr 08 20:57:26 2013	1365447446	0	86	86	63
Mon Apr 08 20:57:22 2013	1365447442	0	86	86	56
Mon Apr 08 20:57:46 2013	1365447466	0	86	86	49
Mon Apr 08 20:57:54 2013	1365447474	0	86	86	71
Mon Apr 08 20:57:43 2013	1365447463	0	86	86	52
Mon Apr 08 20:57:22 2013	1365447442	0	86	86	63
Mon Apr 08 20:58:04 2013	1365447484	0	86	86	65
Mon Apr 08 20:57:27 2013	1365447447	0	86	86	66
Mon Apr 08 20:57:40 2013	1365447460	0	86	86	63
Mon Apr 08 20:58:05 2013	1365447485	0	86	86	65
Mon Apr 08 20:57:32 2013	1365447452	0	86	86	65
Mon Apr 08 20:57:52 2013	1365447472	0	86	86	86
Mon Apr 08 20:57:30 2013	1365447450	0	86	86	59
Mon Apr 08 20:57:58 2013	1365447478	0	86	86	51
Mon Apr 08 20:57:20 2013	1365447440	0	86	86	56
Mon Apr 08 20:57:24 2013	1365447444	0	86	86	59
Mon Apr 08 20:57:35 2013	1365447455	0	86	86	62
Mon Apr 08 20:57:43 2013	1365447463	0	86	86	58
Mon Apr 08 20:57:43 2013	1365447463	0	86	86	49
Mon Apr 08 20:57:27 2013	1365447447	0	86	86	70
Mon Apr 08 20:57:35 2013	1365447455	0	86	86	58
Mon Apr 08 20:57:49 2013	1365447469	0	86	86	49
Mon Apr 08 20:57:33 2013	1365447453	0	86	86	63
Mon Apr 08 20:57:31 2013	1365447451	0	86	86	55
Mon Apr 08 20:57:31 2013	1365447451	0	86	86	61
Mon Apr 08 20:57:24 2013	1365447444	0	86	86	64
Mon Apr 08 20:57:48 2013	1365447468	0	86	86	54
Mon Apr 08 20:57:42 2013	1365447462	0	86	86	64
Mon Apr 08 20:57:58 2013	1365447478	0	86	86	67
Mon Apr 08 20:57:42 2013	1365447462	0	86	86	63
Mon Apr 08 20:57:36 2013	1365447456	0	86	86	59
Mon Apr 08 20:57:15 2013	1365447435	0	86	86	75
Mon Apr 08 20:57:57 2013	1365447477	1	86	86	59
Mon Apr 08 20:57:32 2013	1365447452	0	86	86	70
Mon Apr 08 20:57:24 2013	1365447444	0	86	86	50
Mon Apr 08 20:57:10 2013	1365447430	0	86	86	78
Mon Apr 08 20:57:21 2013	1365447441	0	86	86	58
Mon Apr 08 20:57:39 2013	1365447459	0	86	86	61
Mon Apr 08 20:57:36 2013	1365447456	0	86	86	58
Mon Apr 08 20:57:56 2013	1365447476	1	86	86	68
Mon Apr 08 20:57:14 2013	1365447434	0	86	86	26
Mon Apr 08 20:57:41 2013	1365447461	0	86	86	61
Mon Apr 08 20:57:41 2013	1365447461	0	86	86	62
Mon Apr 08 20:57:53 2013	1365447473	0	86	86	57
Mon Apr 08 20:57:25 2013	1365447445	0	86	86	62
Mon Apr 08 20:58:03 2013	1365447483	0	86	86	63
Mon Apr 08 20:57:51 2013	1365447471	0	86	86	75
Mon Apr 08 20:57:35 2013	1365447455	0	86	86	68
Mon Apr 08 20:57:39 2013	1365447459	0	86	86	59
Mon Apr 08 20:57:22 2013	1365447442	0	86	86	57
Mon Apr 08 20:57:38 2013	1365447458	0	86	86	62
Mon Apr 08 20:57:59 2013	1365447479	0	86	86	61
Mon Apr 08 20:57:13 2013	1365447433	0	86	86	83
Mon Apr 08 20:57:58 2013	1365447478	0	86	86	55
Mon Apr 08 20:57:18 2013	1365447438	0	86	86	83
Mon Apr 08 20:57:10 2013	1365447430	0	86	86	73
Mon Apr 08 20:57:45 2013	1365447465	0	86	86	59
Mon Apr 08 20:57:31 2013	1365447451	0	86	86	63
Mon Apr 08 20:57:14 2013	1365447434	0	86	86	70
Mon Apr 08 20:57:17 2013	1365447437	0	86	86	79
Mon Apr 08 20:57:58 2013	1365447478	0	86	86	66
Mon Apr 08 20:57:12 2013	1365447432	0	86	86	80
Mon Apr 08 20:57:34 2013	1365447454	0	86	87	66
Mon Apr 08 20:57:41 2013	1365447461	0	86	87	58
Mon Apr 08 20:57:56 2013	1365447476	0	86	87	58
Mon Apr 08 20:58:02 2013	1365447482	0	86	87	29
Mon Apr 08 20:57:56 2013	1365447476	0	86	87	63
Mon Apr 08 20:57:54 2013	1365447474	0	86	87	55
Mon Apr 08 20:57:15 2013	1365447435	0	86	87	73
Mon Apr 08 20:57:31 2013	1365447451	0	86	87	57
Mon Apr 08 20:57:33 2013	1365447453	0	86	87	61
Mon Apr 08 20:57:26 2013	1365447446	0	86	87	63
Mon Apr 08 20:57:10 2013	1365447430	0	86	87	71
Mon Apr 08 20:57:48 2013	1365447468	0	86	87	67
Mon Apr 08 20:57:36 2013	1365447456	0	86	87	63
Mon Apr 08 20:57:24 2013	1365447444	0	86	87	60
Mon Apr 08 20:57:48 2013	1365447468	0	86	87	61
Mon Apr 08 20:57:12 2013	1365447432	0	86	87	71
Mon Apr 08 20:57:28 2013	1365447448	0	86	87	70
Mon Apr 08 20:57:11 2013	1365447431	0	86	87	76
Mon Apr 08 20:57:51 2013	1365447471	0	86	87	65
Mon Apr 08 20:57:10 2013	1365447430	0	86	87	75
Mon Apr 08 20:57:58 2013	1365447478	0	86	87	58
Mon Apr 08 20:57:23 2013	1365447443	0	86	87	52
Mon Apr 08 20:57:30 2013	1365447450	0	87	87	61
Mon Apr 08 20:57:10 2013	1365447430	0	87	87	72
Mon Apr 08 20:57:32 2013	1365447452	0	86	87	66
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	56
Mon Apr 08 20:57:12 2013	1365447432	0	87	87	86
Mon Apr 08 20:57:24 2013	1365447444	0	87	87	62
Mon Apr 08 20:57:35 2013	1365447455	0	87	87	58
Mon Apr 08 20:57:50 2013	1365447470	0	86	87	44
Mon Apr 08 20:57:55 2013	1365447475	0	86	87	64
Mon Apr 08 20:57:39 2013	1365447459	0	87	87	53
Mon Apr 08 20:57:20 2013	1365447440	0	87	87	53
Mon Apr 08 20:58:03 2013	1365447483	1	86	87	58
Mon Apr 08 20:58:04 2013	1365447484	0	87	87	65
Mon Apr 08 20:57:32 2013	1365447452	0	87	87	68
Mon Apr 08 20:58:03 2013	1365447483	0	87	87	81
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	61
Mon Apr 08 20:57:32 2013	1365447452	2	85	87	61
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	58
Mon Apr 08 20:57:14 2013	1365447434	0	87	87	64
Mon Apr 08 20:57:59 2013	1365447479	0	86	87	64
Mon Apr 08 20:57:49 2013	1365447469	0	87	87	56
Mon Apr 08 20:57:58 2013	1365447478	0	87	87	66
Mon Apr 08 20:57:15 2013	1365447435	0	87	87	82
Mon Apr 08 20:58:01 2013	1365447481	0	87	87	80
Mon Apr 08 20:57:35 2013	1365447455	0	87	87	54
Mon Apr 08 20:57:50 2013	1365447470	0	86	87	44
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	58
Mon Apr 08 20:57:31 2013	1365447451	0	87	87	59
Mon Apr 08 20:57:32 2013	1365447452	0	86	87	65
Mon Apr 08 20:57:20 2013	1365447440	0	87	87	62
Mon Apr 08 20:57:40 2013	1365447460	0	87	87	69
Mon Apr 08 20:57:40 2013	1365447460	0	87	87	58
Mon Apr 08 20:57:25 2013	1365447445	0	87	87	60
Mon Apr 08 20:57:51 2013	1365447471	0	87	87	66
Mon Apr 08 20:57:14 2013	1365447434	0	87	87	84
Mon Apr 08 20:57:13 2013	1365447433	0	87	87	78
Mon Apr 08 20:57:24 2013	1365447444	0	87	87	60
Mon Apr 08 20:57:26 2013	1365447446	0	87	87	61
Mon Apr 08 20:57:57 2013	1365447477	0	87	87	60
Mon Apr 08 20:57:56 2013	1365447476	0	87	87	58
Mon Apr 08 20:57:38 2013	1365447458	0	86	87	59
Mon Apr 08 20:57:59 2013	1365447479	0	87	87	58
Mon Apr 08 20:57:51 2013	1365447471	0	87	87	64
Mon Apr 08 20:58:06 2013	1365447486	0	87	87	66
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	59
Mon Apr 08 20:57:41 2013	1365447461	0	87	87	55
Mon Apr 08 20:57:43 2013	1365447463	0	87	87	62
Mon Apr 08 20:58:00 2013	1365447480	0	87	87	66
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	65
Mon Apr 08 20:57:14 2013	1365447434	0	87	87	86
Mon Apr 08 20:57:35 2013	1365447455	0	87	87	63
Mon Apr 08 20:57:49 2013	1365447469	0	87	87	58
Mon Apr 08 20:57:42 2013	1365447462	1	86	87	51
Mon Apr 08 20:57:26 2013	1365447446	0	87	87	61
Mon Apr 08 20:57:57 2013	1365447477	0	87	87	57
Mon Apr 08 20:57:30 2013	1365447450	1	86	87	63
Mon Apr 08 20:57:16 2013	1365447436	0	87	87	86
Mon Apr 08 20:57:17 2013	1365447437	0	87	87	75
Mon Apr 08 20:57:33 2013	1365447453	0	87	87	58
Mon Apr 08 20:57:14 2013	1365447434	0	87	87	65
Mon Apr 08 20:57:36 2013	1365447456	0	87	87	61
Mon Apr 08 20:57:24 2013	1365447444	0	87	87	45
Mon Apr 08 20:57:27 2013	1365447447	0	87	87	60
Mon Apr 08 20:57:20 2013	1365447440	0	87	87	65
Mon Apr 08 20:57:36 2013	1365447456	0	87	87	68
Mon Apr 08 20:57:24 2013	1365447444	0	87	87	55
Mon Apr 08 20:57:48 2013	1365447468	0	87	87	63
Mon Apr 08 20:57:34 2013	1365447454	0	87	87	61
Mon Apr 08 20:57:59 2013	1365447479	0	87	87	67
Mon Apr 08 20:57:31 2013	1365447451	0	87	87	53
Mon Apr 08 20:57:17 2013	1365447437	0	87	87	86
Mon Apr 08 20:57:12 2013	1365447432	0	87	87	75
Mon Apr 08 20:57:31 2013	1365447451	0	87	87	71
Mon Apr 08 20:57:35 2013	1365447455	0	87	87	61
Mon Apr 08 20:57:29 2013	1365447449	0	87	87	60
Mon Apr 08 20:57:54 2013	1365447474	0	87	87	35
Mon Apr 08 20:57:08 2013	1365447428	1	86	87	77
Mon Apr 08 20:57:34 2013	1365447454	0	87	87	61
Mon Apr 08 20:57:39 2013	1365447459	0	87	87	56
Mon Apr 08 20:57:28 2013	1365447448	0	87	87	64
Mon Apr 08 20:57:15 2013	1365447435	0	87	87	78
Mon Apr 08 20:57:12 2013	1365447432	0	87	87	76
Mon Apr 08 20:57:15 2013	1365447435	0	87	87	86
Mon Apr 08 20:57:14 2013	1365447434	0	87	87	80
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	46
Mon Apr 08 20:57:17 2013	1365447437	0	87	87	83
Mon Apr 08 20:58:02 2013	1365447482	0	87	87	64
Mon Apr 08 20:57:24 2013	1365447444	0	87	87	60
Mon Apr 08 20:57:13 2013	1365447433	0	87	87	86
Mon Apr 08 20:58:04 2013	1365447484	0	87	87	62
Mon Apr 08 20:57:50 2013	1365447470	0	87	87	64
Mon Apr 08 20:57:42 2013	1365447462	0	87	87	61
Mon Apr 08 20:57:57 2013	1365447477	1	86	87	68
Mon Apr 08 20:57:26 2013	1365447446	0	87	87	61
Mon Apr 08 20:57:11 2013	1365447431	0	87	87	75
Mon Apr 08 20:57:34 2013	1365447454	0	87	87	61
Mon Apr 08 20:57:56 2013	1365447476	0	87	87	66
Mon Apr 08 20:57:28 2013	1365447448	0	87	87	58
Mon Apr 08 20:57:55 2013	1365447475	1	86	87	61
Mon Apr 08 20:57:14 2013	1365447434	0	87	87	81
Mon Apr 08 20:57:11 2013	1365447431	0	87	87	85
Mon Apr 08 20:57:27 2013	1365447447	0	87	87	59
Mon Apr 08 20:57:33 2013	1365447453	0	87	87	64
Mon Apr 08 20:57:10 2013	1365447430	0	87	87	82
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	65
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	53
Mon Apr 08 20:57:16 2013	1365447436	0	87	87	86
Mon Apr 08 20:57:51 2013	1365447471	1	87	87	57
Mon Apr 08 20:57:23 2013	1365447443	0	87	87	52
Mon Apr 08 20:57:22 2013	1365447442	0	87	87	61
Mon Apr 08 20:57:28 2013	1365447448	0	87	87	62
Mon Apr 08 20:57:20 2013	1365447440	0	87	87	57
Mon Apr 08 20:57:45 2013	1365447465	0	87	87	85
Mon Apr 08 20:57:36 2013	1365447456	0	87	87	65
Mon Apr 08 20:58:01 2013	1365447481	0	87	87	84
Mon Apr 08 20:57:19 2013	1365447439	0	87	87	82
Mon Apr 08 20:57:35 2013	1365447455	0	87	87	64
Mon Apr 08 20:57:39 2013	1365447459	0	87	87	67
Mon Apr 08 20:57:48 2013	1365447468	0	87	87	58
Mon Apr 08 20:57:21 2013	1365447441	0	87	87	59
Mon Apr 08 20:57:07 2013	1365447427	0	87	87	79
Mon Apr 08 20:57:08 2013	1365447428	0	87	87	81
Mon Apr 08 20:57:50 2013	1365447470	0	87	87	58
Mon Apr 08 20:57:56 2013	1365447476	0	87	87	70
Mon Apr 08 20:57:29 2013	1365447449	0	87	87	57
Mon Apr 08 20:57:59 2013	1365447479	0	87	87	59
Mon Apr 08 20:57:21 2013	1365447441	0	87	87	57
Mon Apr 08 20:57:30 2013	1365447450	0	87	87	51
Mon Apr 08 20:58:06 2013	1365447486	0	87	87	60
Mon Apr 08 20:57:57 2013	1365447477	0	87	87	67
Mon Apr 08 20:57:33 2013	1365447453	0	87	87	51
Mon Apr 08 20:57:33 2013	1365447453	0	87	87	59
Mon Apr 08 20:57:31 2013	1365447451	0	87	87	63
Mon Apr 08 20:57:23 2013	1365447443	1	87	87	55
Mon Apr 08 20:57:52 2013	1365447472	0	87	87	49
Mon Apr 08 20:57:42 2013	1365447462	0	87	87	44
Mon Apr 08 20:57:41 2013	1365447461	0	87	87	62
Mon Apr 08 20:57:25 2013	1365447445	0	87	87	61
Mon Apr 08 20:57:20 2013	1365447440	0	87	87	62
Mon Apr 08 20:58:01 2013	1365447481	0	87	87	81
Mon Apr 08 20:57:35 2013	1365447455	0	87	87	61
Mon Apr 08 20:58:00 2013	1365447480	0	87	87	24
Mon Apr 08 20:57:39 2013	1365447459	0	87	87	57
Mon Apr 08 20:57:17 2013	1365447437	0	87	87	84
Mon Apr 08 20:57:28 2013	1365447448	0	87	87	65
Mon Apr 08 20:57:56 2013	1365447476	0	87	87	63
Mon Apr 08 20:57:20 2013	1365447440	0	87	87	64
Mon Apr 08 20:57:20 2013	1365447440	0	87	87	59
Mon Apr 08 20:57:13 2013	1365447433	0	87	87	80
Mon Apr 08 20:57:32 2013	1365447452	0	87	87	62
Mon Apr 08 20:57:51 2013	1365447471	0	87	87	87
Mon Apr 08 20:58:03 2013	1365447483	0	87	87	71
Mon Apr 08 20:57:58 2013	1365447478	0	87	87	61
Mon Apr 08 20:57:49 2013	1365447469	0	87	87	54
Mon Apr 08 20:57:52 2013	1365447472	0	87	87	65
Mon Apr 08 20:57:12 2013	1365447432	0	87	87	84
Mon Apr 08 20:57:18 2013	1365447438	0	87	87	87
Mon Apr 08 20:57:30 2013	1365447450	0	87	87	54
Mon Apr 08 20:57:29 2013	1365447449	0	87	87	45
Mon Apr 08 20:57:29 2013	1365447449	0	87	88	50
Mon Apr 08 20:57:25 2013	1365447445	1	87	88	56
Mon Apr 08 20:57:09 2013	1365447429	0	87	88	68
Mon Apr 08 20:57:42 2013	1365447462	0	87	88	61
Mon Apr 08 20:57:27 2013	1365447447	0	87	88	62
Mon Apr 08 20:57:29 2013	1365447449	0	87	88	50
Mon Apr 08 20:57:59 2013	1365447479	0	87	88	54
Mon Apr 08 20:57:20 2013	1365447440	0	87	88	67
Mon Apr 08 20:57:58 2013	1365447478	0	87	88	56
Mon Apr 08 20:57:24 2013	1365447444	0	87	88	50
Mon Apr 08 20:57:48 2013	1365447468	0	87	88	56
Mon Apr 08 20:57:59 2013	1365447479	0	87	88	65
Mon Apr 08 20:57:55 2013	1365447475	0	87	88	80
Mon Apr 08 20:57:28 2013	1365447448	0	87	88	61
Mon Apr 08 20:57:29 2013	1365447449	0	87	88	54
Mon Apr 08 20:57:26 2013	1365447446	0	87	88	60
Mon Apr 08 20:57:39 2013	1365447459	0	87	88	50
Mon Apr 08 20:57:57 2013	1365447477	0	87	88	61
Mon Apr 08 20:57:44 2013	1365447464	0	87	88	55
Mon Apr 08 20:57:44 2013	1365447464	0	87	88	43
Mon Apr 08 20:57:40 2013	1365447460	0	87	88	58
Mon Apr 08 20:57:40 2013	1365447460	0	87	88	56
Mon Apr 08 20:57:40 2013	1365447460	1	87	88	57
Mon Apr 08 20:57:28 2013	1365447448	0	87	88	55
Mon Apr 08 20:57:08 2013	1365447428	0	87	88	87
Mon Apr 08 20:58:03 2013	1365447483	0	87	88	72
Mon Apr 08 20:57:51 2013	1365447471	0	87	88	55
